Price,Manufacturer,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
37000,23,2016,4,1,1,2.0,80000,4.0,0,1,1,0,12,4
18826,54,2011,4,1,1,2.0,186412,4.0,0,1,1,0,12,4
14583,36,2011,9,1,1,3.5,230696,6.0,0,0,1,0,1,12
21012,36,2007,7,0,1,2.2,285000,4.0,1,2,1,0,11,4
5645,39,2011,3,0,5,0.7,92000,3.0,0,1,1,1,3,2
18826,54,2010,4,1,1,2.0,120000,4.0,0,1,1,0,12,4
22649,23,2011,4,1,1,2.0,142000,4.0,0,1,1,0,14,4
16590,23,2011,7,1,1,2.5,42415,4.0,0,1,1,0,14,4
31988,58,2014,9,0,2,2.5,51000,4.0,0,1,1,0,7,12
8624,11,2009,9,1,5,2.0,19999,4.0,0,1,1,0,7,4
21012,58,2015,9,0,2,2.5,89000,4.0,3,1,1,0,12,0
10663,21,2014,3,0,2,1.5,114000,4.0,0,1,1,1,14,8
220,36,2014,9,1,1,3.5,95987,6.0,0,0,1,0,1,12
13485,61,2006,3,0,5,2.0,161000,4.0,1,1,1,0,1,8
5331,39,2003,3,0,5,1.3,241589,4.0,3,1,1,1,13,5
7370,42,2000,7,0,5,1.8,260000,4.0,1,1,1,0,12,6
11900,16,2003,6,1,1,2.0,195000,6.0,1,1,0,0,15,4
17249,61,2015,9,1,5,1.8,55000,4.0,2,1,1,0,1,10
4391,39,2006,4,0,5,0.7,314000,3.0,1,0,0,1,12,2
17876,16,2013,3,1,2,2.0,120000,4.0,2,1,1,1,12,10
11604,21,2010,3,0,2,1.3,157000,4.0,2,1,1,1,14,2
13799,5,2005,9,1,5,4.8,240000,8.0,2,2,1,0,1,12
40769,58,2017,4,0,5,2.5,76000,4.0,2,0,1,0,1,12
7997,32,2008,4,1,2,3.5,244731,6.0,0,1,1,0,1,12
7840,36,1995,9,0,1,2.5,410918,2.0,1,1,1,0,14,2
14113,61,2011,9,1,5,2.5,156800,4.0,0,1,1,0,2,12
11917,21,2011,3,0,2,1.3,188000,4.0,0,1,1,1,2,8
12777,23,2013,9,1,5,2.0,162558,4.0,0,1,1,0,1,4
18817,58,2013,3,0,2,1.5,130000,4.0,0,1,1,0,11,12
23521,58,2012,9,1,2,2.5,83000,4.0,3,1,1,0,12,10
22580,3,2010,4,1,5,3.2,150400,6.0,2,0,1,0,7,7
392,32,2016,4,1,2,3.5,27038,6.0,0,0,1,0,14,12
12544,58,2011,3,0,2,1.8,284678,4.0,0,1,1,0,12,12
9722,8,2014,9,0,5,1.4,121000,4.0,2,1,1,0,6,10
3450,23,2011,9,1,2,2.4,224349,4.0,0,1,1,0,7,0
1882,58,2014,3,1,2,1.8,263392,4.0,0,1,1,0,11,12
15991,16,2007,6,0,1,2.2,280000,4.0,1,1,1,0,14,2
11133,58,2014,9,1,2,2.5,179381,4.0,0,1,1,0,1,12
94,23,2017,4,1,5,2.0,284251,4.0,0,1,1,0,7,12
34184,36,2012,9,1,5,3.5,133000,6.0,0,2,1,0,1,12
21169,8,2018,9,0,5,1.4,25304,4.0,0,1,1,0,3,8
7495,8,2008,4,1,1,2.0,71486,4.0,0,1,1,0,1,4
4861,32,2011,3,1,2,1.8,95590,4.0,0,1,1,0,14,12
13485,23,2015,9,1,4,2.0,72369,4.0,0,1,1,0,12,4
81539,32,2016,4,1,5,4.6,155976,8.0,0,0,1,0,14,0
20005,23,2012,9,1,5,1.6,147718,4.0,0,1,1,0,12,4
3000,55,2003,2,0,5,2.5,1000,6.0,2,0,1,1,2,6
11917,58,2007,9,0,2,2.4,200000,4.0,3,1,1,0,7,12
84675,36,2018,9,1,5,2.0,4500,6.0,2,2,1,0,1,12
7840,36,1998,9,0,0,2.0,180003,4.0,1,2,1,0,1,4
627,32,2012,3,1,2,1.8,192683,4.0,0,1,1,0,14,0
12570,8,2010,9,1,5,1.8,152293,4.0,0,1,1,0,7,4
17249,33,2004,4,1,4,5.4,464000,8.0,0,0,1,0,7,6
2800,5,1988,9,0,1,2.4,455680,6.0,1,2,1,0,2,4
6899,36,1997,9,0,0,1.8,0,4.0,1,1,1,0,1,4
14009,58,2015,3,1,5,1.5,137350,4.0,0,1,1,0,12,4
392,32,2011,9,1,5,4.6,202048,8.0,0,0,1,0,14,0
8311,36,2016,4,1,5,2.0,109555,4.0,0,1,1,0,14,0
23521,58,2014,9,0,5,1.8,40000,4.0,0,1,1,0,6,16
25716,16,2016,9,1,5,2.0,65000,4.0,2,1,1,0,12,12
21730,23,2017,9,1,4,1.6,32510,4.0,0,1,1,0,2,4
80911,23,2019,7,1,1,2.5,25541,4.0,0,1,1,0,1,4
19369,23,2011,1,1,5,2.0,153651,4.0,0,1,1,0,11,4
12544,56,2000,4,0,5,1.3,125000,4.0,1,0,0,0,6,4
25299,23,2012,4,1,1,2.0,160000,4.0,0,1,1,0,7,4
7213,8,2018,9,1,1,1.6,28515,4.0,0,1,1,0,7,12
6899,8,2012,3,1,5,1.6,94923,4.0,0,1,1,0,1,4
8154,5,2011,4,1,5,4.4,147677,8.0,0,0,1,0,11,12
18817,58,2011,9,1,2,1.8,160000,4.0,2,1,1,0,12,12
61499,23,2019,4,1,1,2.0,1217,4.0,0,1,1,0,2,4
17249,58,2010,9,0,2,1.8,256000,6.0,0,1,1,0,14,1
9879,58,2013,3,0,2,1.5,137000,4.0,0,1,1,1,12,6
4000,60,1988,9,1,5,1.3,1000,4.0,1,2,1,0,6,6
17249,58,2011,3,0,2,1.8,141000,4.0,0,1,1,0,7,6
51225,23,2017,9,1,5,2.0,58414,4.0,0,1,1,0,12,4
49798,23,2015,4,1,1,2.0,93555,4.0,0,1,1,0,14,4
17249,23,2013,9,1,5,1.8,64800,4.0,2,1,1,0,1,12
29166,16,2014,4,1,5,2.0,127000,4.0,2,0,1,0,12,8
188,36,2015,4,1,5,2.0,69555,4.0,0,1,1,0,11,12
79971,32,2017,4,1,5,2.0,35000,4.0,2,1,1,0,0,12
11604,42,2006,2,0,1,1.3,27000,16.0,1,1,1,0,1,8
15681,17,1977,5,0,5,2.4,11111,6.0,1,2,1,0,1,0
2500,46,1995,9,0,5,2.0,32000,4.0,1,1,1,0,2,0
392,28,2013,9,1,2,2.4,0,4.0,0,1,1,0,1,12
627,23,2018,9,1,5,2.0,47294,4.0,0,1,1,0,1,12
2274,21,2014,3,1,2,1.3,149970,4.0,0,1,1,0,7,0
19444,61,2015,9,1,5,1.8,102400,4.0,0,1,1,0,12,8
43592,36,2017,4,1,5,3.5,39814,6.0,0,2,1,0,1,0
15367,58,2009,3,0,2,1.8,174000,4.0,3,1,1,0,2,8
4861,58,2013,4,1,5,3.5,125605,6.0,0,0,1,0,1,12
14113,21,2013,10,0,2,1.3,150000,4.0,0,1,1,1,14,4
13564,8,2012,4,1,1,2.0,228570,4.0,0,1,1,0,7,4
17876,16,2012,3,0,2,2.0,128205,4.0,0,1,1,0,12,10
10349,36,2002,9,1,5,2.4,2000,6.0,2,2,1,0,1,12
15000,55,2008,9,0,5,3.0,138000,6.0,2,0,1,0,1,8
12544,36,2004,9,1,5,3.2,205500,6.0,2,2,1,1,12,8
5600,5,1996,9,0,5,1.8,1000,4.0,1,2,1,0,7,2
14583,5,2012,4,1,1,3.0,229966,6.0,0,0,1,0,1,0
36827,23,2017,10,1,1,2.5,137000,4.0,0,1,1,0,14,4
21639,58,2011,9,1,2,3.5,368064,6.0,0,0,1,0,7,12
9,58,2005,9,0,2,1.6,18000,1.0,0,0,1,0,14,5
14113,41,2003,7,0,4,3.5,155000,6.0,2,0,1,1,5,4
40340,54,2016,4,1,1,1.6,59272,4.0,0,1,1,0,14,4
10976,21,2012,3,0,5,1.5,216000,4.0,2,1,1,0,7,12
25089,36,2012,9,1,5,3.0,86000,6.0,2,0,1,0,14,12
300,58,2019,4,1,5,2.7,120,4.0,0,0,1,0,14,10
18688,23,2011,4,1,1,2.0,143166,4.0,0,1,1,0,7,4
69935,32,2015,4,1,5,4.6,273493,8.0,0,0,1,0,12,0
28830,23,2015,9,1,5,1.6,68243,4.0,0,1,1,0,12,4
42337,32,2006,4,1,0,4.7,180000,8.0,0,0,1,0,1,0
23834,16,2012,6,0,1,2.2,141000,4.0,1,1,1,0,14,2
16621,36,2011,9,1,1,3.5,119379,6.0,0,0,1,0,12,12
314,36,2017,9,1,5,2.0,26802,4.0,0,2,1,0,1,12
16000,16,2014,3,0,2,2.0,272000,4.0,0,1,1,0,7,4
11917,23,2013,9,1,5,1.6,31691,4.0,0,1,1,0,14,4
13485,5,2011,9,1,5,3.0,120000,6.0,2,0,1,0,1,12
862,32,2008,4,1,5,4.7,263190,8.0,0,0,1,0,14,0
15994,58,2014,9,0,5,2.5,1440000,4.0,0,1,1,0,12,0
5175,36,1998,9,1,0,2.4,0,4.0,0,2,1,1,1,2
15367,16,2014,9,1,4,3.7,290000,6.0,0,0,1,0,7,8
15994,23,2011,3,0,5,1.6,73600,4.0,1,1,0,0,4,6
11917,8,2012,4,1,1,2.0,79749,4.0,0,1,1,0,12,4
18817,58,2018,9,1,2,2.5,35058,4.0,0,1,1,0,14,12
1568,8,2014,4,1,5,2.4,251514,4.0,0,1,1,0,1,12
21953,23,2013,9,0,2,2.4,20000,2.0,2,1,1,1,1,4
13808,23,2016,9,1,4,2.0,38206,4.0,0,1,1,0,14,4
392,35,2011,4,1,5,2.5,183728,4.0,0,1,1,0,2,12
16151,58,2012,3,0,2,1.8,110990,4.0,0,1,1,0,12,8
3300,46,2001,3,0,5,1.2,777,4.0,1,1,0,0,10,4
22947,23,2010,4,1,1,2.0,171344,4.0,0,1,1,0,7,4
40769,5,2012,9,1,5,3.0,58450,6.0,2,2,1,0,7,12
7840,32,2013,3,1,2,1.8,65989,4.0,0,1,1,0,12,0
9408,39,1993,4,0,0,3.0,430000,6.0,1,0,1,0,2,0
25089,58,2014,9,1,5,2.5,125000,4.0,2,1,1,0,7,12
282,32,2008,4,1,5,4.7,218126,8.0,0,0,1,0,1,0
10976,36,1997,9,1,5,5.0,167000,8.0,0,2,1,0,1,8
5488,58,2014,9,1,2,2.5,109798,4.0,0,1,1,0,14,12
5000,5,1997,1,0,5,1.8,545654,4.0,1,2,0,0,1,4
9722,58,2012,3,0,5,1.3,130000,4.0,0,0,1,1,14,4
16621,23,2010,1,1,5,3.8,151977,4.0,0,1,1,0,2,4
13956,32,2015,4,1,2,3.5,143619,6.0,0,0,1,0,1,12
9418,23,2015,9,1,5,2.0,676825,4.0,0,1,1,0,14,4
24415,54,2012,4,1,1,2.0,135490,4.0,0,1,1,0,1,4
3763,5,1989,9,0,5,2.0,199000,6.0,1,2,1,0,14,0
470,32,2015,3,1,2,1.8,115347,4.0,0,1,1,0,7,0
10036,5,2000,9,1,5,2.5,320000,6.0,2,2,1,0,1,4
1725,23,2014,9,1,5,1.8,107155,4.0,0,1,1,0,1,12
549,23,2014,9,1,5,1.8,140082,4.0,0,1,1,0,1,12
314,58,2012,9,1,2,2.5,249422,4.0,0,1,1,0,1,12
5645,42,1997,10,0,5,2.0,200000,4.0,1,1,1,0,14,4
10976,58,2014,9,0,2,1.5,100000,4.0,3,1,1,1,12,8
4547,36,2008,4,1,1,3.0,213998,6.0,0,0,1,0,12,12
21285,58,2013,3,1,5,1.5,52500,4.0,0,1,1,0,2,4
29793,36,2014,9,1,1,3.5,219030,6.0,0,0,1,0,1,12
706,32,2015,4,1,5,4.6,102907,8.0,0,0,1,0,1,0
862,16,2014,9,1,2,2.0,186048,4.0,0,1,1,0,1,0
314,36,2014,9,1,1,3.5,149486,6.0,0,0,1,0,12,12
19130,3,2010,9,1,5,2.0,168000,4.0,0,0,1,0,12,12
1900,16,2001,7,0,5,2.2,11111,5.0,0,1,1,0,2,6
35570,23,2017,4,1,1,1.7,97880,4.0,0,1,1,0,14,4
8781,58,2012,3,0,2,1.5,175000,4.0,0,1,1,0,1,10
12544,56,2010,9,0,5,2.4,263157,4.0,2,1,1,0,1,0
24148,23,2014,4,1,5,2.4,128000,4.0,2,0,1,0,11,8
706,58,2013,3,1,2,1.8,105328,4.0,0,1,1,0,14,12
22580,58,2014,9,1,2,1.8,160000,4.0,0,1,1,0,1,10
4861,58,2013,9,1,2,2.5,136861,4.0,0,1,1,0,2,12
12858,58,2008,9,0,2,1.5,210452,4.0,3,1,1,0,12,8
8154,21,2011,9,0,5,1.3,185000,4.0,0,1,1,1,1,2
1800,61,1998,3,0,5,1.8,30000,4.0,0,1,1,1,11,4
4861,16,2014,9,1,2,2.0,137328,4.0,0,1,1,0,12,0
36065,5,2011,4,1,5,3.0,129600,6.0,2,0,1,0,1,12
282,16,2008,4,1,2,0.4,220474,4.0,0,1,1,0,7,0
17876,58,2019,4,1,5,2.0,19968,4.0,0,1,1,0,14,12
18189,5,2014,9,1,1,2.0,250491,4.0,0,2,1,0,14,12
24775,16,2013,9,1,5,1.6,46000,4.0,2,1,1,0,14,8
15257,23,2011,9,1,5,2.0,163374,4.0,0,1,1,0,7,4
16900,21,2009,10,0,5,2.4,120000,4.0,0,0,1,0,1,6
14740,10,2011,3,0,5,1.0,233700,4.0,1,1,1,0,14,6
10976,41,2004,4,1,5,2.0,121856,4.0,0,0,1,1,0,6
22825,8,2012,4,1,1,2.0,137433,4.0,0,1,1,0,14,4
12544,28,2013,9,0,5,1.6,137000,4.0,0,1,1,0,1,4
16935,32,2015,3,1,2,1.8,94949,4.0,0,1,1,0,14,0
20385,16,2013,1,1,5,3.7,111111,6.0,1,2,0,0,1,12
10976,31,1995,4,0,1,2.5,200000,4.0,1,0,1,1,2,0
38213,21,2018,9,1,5,2.0,0,4.0,0,1,1,0,14,4
44134,54,2016,4,1,1,1.6,48910,4.0,0,1,1,0,14,4
8467,36,2001,9,1,5,2.6,0,6.0,2,2,1,0,12,8
392,58,2013,4,1,2,2.5,493571,4.0,0,1,1,0,1,12
4391,61,1994,9,0,1,1.9,85000,4.0,1,1,1,0,1,1
7213,36,2001,1,0,5,2.0,183000,4.0,2,2,0,1,1,4
9565,21,2017,9,1,5,1.5,58282,4.0,0,1,1,0,14,12
348,61,1999,9,0,0,2.0,284000,4.0,1,1,1,0,14,4
12544,61,2010,9,1,5,2.5,110000,4.0,2,1,1,0,12,6
24148,5,2007,4,1,5,4.8,210000,8.0,2,0,1,0,1,8
6272,42,2004,10,0,5,1.6,171000,4.0,1,1,1,0,14,0
100,23,2013,9,1,5,2.4,77000,4.0,2,1,1,0,14,8
18817,5,2005,9,1,5,3.0,170000,6.0,2,2,1,0,2,8
119172,5,2014,1,1,5,4.4,33500,8.0,2,2,1,0,14,12
10663,21,2011,9,1,2,1.3,127000,4.0,3,1,1,1,1,2
44247,23,2015,4,1,1,2.0,153958,4.0,0,1,1,0,14,4
9408,5,2004,1,1,5,2.5,346080,6.0,2,2,0,0,1,6
19444,61,2016,9,0,5,1.4,36000,4.0,2,1,1,0,7,6
11917,58,2008,9,0,2,1.8,200000,4.0,0,1,1,0,7,0
75266,36,2012,4,1,5,4.7,167000,8.0,2,0,1,0,1,10
54157,21,2015,9,1,5,2.4,78006,4.0,0,1,1,0,8,4
49889,23,2016,4,1,1,1.7,71867,4.0,0,1,1,0,1,4
9408,58,2007,3,0,2,1.5,113000,4.0,0,1,1,0,13,8
23834,58,2016,3,0,5,1.8,102500,4.0,0,1,1,0,14,10
22894,58,2013,9,0,5,2.5,101000,4.0,2,1,1,0,1,10
10976,36,2004,1,0,5,2.4,89000,4.0,2,2,0,1,12,10
5604,11,2009,9,1,5,1.9,44521,4.0,0,1,1,0,12,4
17876,16,2013,9,1,5,1.6,160000,4.0,2,1,1,0,1,4
18189,23,2012,9,1,5,1.8,136000,4.0,2,1,1,0,1,8
70,16,2007,2,0,1,2.4,350000,4.0,1,2,1,0,14,0
10976,21,2014,3,0,2,1.5,121000,4.0,3,1,1,1,12,0
27911,38,2013,1,1,5,1.6,56000,4.0,1,1,0,0,12,10
6429,42,2003,2,0,1,1.7,171339,4.0,1,1,0,0,14,2
470,23,2012,4,1,2,2.4,123862,4.0,0,1,1,0,14,0
40769,58,2016,4,0,5,2.5,99200,4.0,2,0,1,0,1,10
7840,5,2003,9,1,0,2.5,260000,6.0,2,2,1,0,12,8
25089,13,2012,1,0,5,3.6,112000,6.0,2,2,0,0,7,6
10976,36,1993,9,0,0,2.0,0,4.0,1,2,1,0,1,2
7213,36,1995,9,1,5,2.2,444000,4.0,0,1,1,0,1,6
22894,5,2010,1,1,5,3.0,157000,6.0,2,0,0,0,1,8
7840,36,2000,9,0,5,2.0,136000,4.0,2,2,1,1,2,6
784,32,2015,9,1,5,4.6,129931,8.0,0,0,1,0,1,0
12231,23,2015,9,1,4,2.0,348486,4.0,0,1,1,0,12,4
11917,32,2002,4,1,5,3.0,201000,6.0,0,0,1,0,12,8
51746,58,2017,4,1,5,2.5,34454,4.0,0,1,1,0,4,12
17035,23,2011,9,1,5,2.0,200867,4.0,0,1,1,0,1,4
3100,3,2002,9,1,5,3.0,11111,6.0,0,0,1,0,2,6
188,58,2014,3,1,2,1.8,140414,4.0,0,1,1,0,14,12
27654,23,2015,9,1,5,1.6,87534,4.0,0,1,1,0,7,4
17719,28,2013,9,1,5,2.0,91000,4.0,0,1,1,0,14,8
94,36,2012,4,1,1,3.5,224118,6.0,0,0,1,0,14,12
14081,23,2010,7,1,1,2.5,124850,4.0,0,1,1,0,14,4
706,3,2014,9,1,5,2.0,162032,4.0,0,1,1,0,1,0
282,58,2010,3,1,2,1.8,265315,4.0,0,1,1,0,14,12
2666,23,2015,9,1,5,2.4,234618,4.0,0,1,1,0,11,12
23994,8,2016,4,1,1,1.6,125774,4.0,0,1,1,0,14,4
13172,5,2003,9,0,5,2.2,190000,6.0,2,2,1,0,14,5
14740,58,2011,3,0,2,1.8,161000,4.0,3,1,1,0,2,11
59586,58,2017,4,0,5,2.5,32000,6.0,0,1,1,0,14,10
18817,58,2016,9,1,2,1.8,80000,4.0,2,1,1,0,7,12
11563,23,2010,9,1,5,1.6,130814,4.0,0,1,1,0,12,4
45376,23,2016,4,1,1,2.0,109446,4.0,0,1,1,0,14,4
15681,58,2002,4,0,5,2.0,140000,4.0,1,0,1,0,12,8
33707,23,2017,4,1,1,1.7,143544,4.0,0,1,1,0,14,4
12544,16,1999,6,0,1,2.4,0,4.0,1,2,0,0,14,0
11604,23,2014,9,1,4,2.0,418369,4.0,0,1,1,0,12,4
6800,5,2000,9,0,0,2.5,157000,6.0,1,2,1,0,2,4
17876,23,2013,9,0,5,1.6,84800,4.0,2,1,1,0,12,8
188,58,2014,4,1,2,1.8,187334,4.0,0,1,1,0,14,12
18189,36,2006,9,1,5,3.5,220000,6.0,2,2,1,0,12,12
28225,32,2008,4,1,2,3.3,119000,6.0,0,0,1,0,2,10
2509,58,2007,7,0,1,2.2,112000,4.0,1,1,1,0,1,4
44247,23,2016,10,1,1,2.5,51831,4.0,0,1,1,0,7,4
71503,58,2019,9,0,2,2.5,3000,4.0,2,1,1,0,7,8
7213,39,1998,4,0,5,1.8,200000,4.0,0,0,0,0,12,2
4077,32,2012,4,1,5,4.6,150909,8.0,0,0,1,0,1,0
6586,36,1999,9,1,5,2.0,318406,4.0,1,2,1,0,2,6
15681,5,2008,9,1,5,3.0,190000,6.0,2,2,1,0,1,6
3763,58,2017,9,1,5,3.5,174827,6.0,0,0,1,0,12,12
157,5,2011,9,1,5,4.4,139363,8.0,0,0,1,0,1,0
13172,23,2016,9,1,4,2.0,547288,4.0,0,1,1,0,8,4
6586,3,2014,9,1,5,2.0,123640,4.0,0,0,1,0,2,12
47042,3,2017,4,1,5,2.0,75186,4.0,0,0,1,0,1,0
5865,11,2009,9,1,1,2.0,39031,4.0,0,1,1,0,2,4
20883,54,2011,4,1,1,2.0,102000,4.0,0,1,1,0,1,4
10976,21,2008,7,0,4,2.4,20000,4.0,3,1,1,1,7,6
23521,39,2010,8,0,1,2.4,175000,4.0,1,0,1,0,14,2
25402,54,2014,4,1,1,2.0,67861,4.0,0,1,1,0,4,4
9095,21,2011,3,0,2,1.3,14590,4.0,0,1,1,1,7,0
2666,23,2013,1,1,5,1.8,89962,4.0,0,1,0,0,2,12
87497,58,2019,9,1,5,2.5,25000,4.0,2,1,1,0,14,12
5018,58,2013,9,1,2,2.5,190549,4.0,0,1,1,0,1,12
12231,23,2008,4,0,5,2.0,270000,4.0,1,0,1,0,1,4
11604,21,2011,3,0,2,1.3,150000,4.0,3,1,1,0,7,8
20005,23,2012,9,1,5,1.6,36239,4.0,0,1,1,0,7,4
5018,58,2013,9,1,2,2.5,190549,4.0,0,1,1,0,1,12
13799,16,2014,3,0,5,1.6,134400,3.0,0,1,1,0,7,0
13068,54,2010,4,1,1,2.0,127500,4.0,0,1,1,0,12,4
14113,16,2012,3,0,5,2.0,2012,4.0,2,1,1,0,1,12
314,23,2013,9,1,5,1.8,157859,4.0,0,1,1,0,1,12
1019,23,2015,4,1,5,2.4,245653,4.0,0,1,1,0,1,12
16465,16,2016,3,0,6,2.0,0,4.0,0,1,1,0,14,0
7300,41,2004,9,0,5,2.3,160000,6.0,0,1,1,1,12,6
6899,11,2009,9,1,5,1.6,50549,4.0,0,1,1,0,12,4
3293,8,2007,9,1,5,0.8,134863,4.0,0,1,1,0,5,4
17249,23,2011,9,1,4,2.0,72000,4.0,2,1,1,0,12,0
10192,11,2010,9,1,5,1.8,46527,4.0,0,1,1,0,1,4
39201,58,2014,9,1,2,3.5,166560,6.0,0,0,1,0,1,12
36235,21,2013,9,1,5,1.8,87000,4.0,0,1,1,0,2,4
22843,54,2012,4,1,1,2.0,125926,4.0,0,1,1,0,1,4
21699,8,2012,9,1,5,2.0,65006,4.0,0,1,1,0,12,4
25299,23,2011,4,1,1,2.0,134312,4.0,0,1,1,0,1,4
2300,35,2006,3,0,5,1.6,11111,4.0,0,1,1,1,7,6
392,58,2013,9,1,2,2.5,232032,4.0,0,1,1,0,12,12
2500,42,1996,1,0,5,1.4,280000,4.0,1,1,0,0,2,0
40142,5,2014,9,1,5,2.0,74000,4.0,2,2,1,0,14,12
19124,21,2013,3,1,2,1.5,94500,4.0,0,1,1,0,11,4
11604,46,2007,7,0,1,1.5,240000,4.0,1,1,1,0,1,6
7213,5,1998,9,0,5,2.5,100000,6.0,1,2,2,0,12,6
11917,8,2010,4,1,1,2.0,61232,4.0,0,1,1,0,14,4
17249,5,2005,9,0,1,2.0,284000,4.0,1,2,1,0,7,9
23521,16,2013,3,1,2,2.0,200925,4.0,3,1,1,0,1,12
784,32,2015,4,1,5,2.0,109336,4.0,0,0,1,0,7,12
11604,8,2016,9,1,5,1.0,31970,4.0,0,1,1,0,14,4
18503,23,2013,9,0,5,1.8,117000,4.0,2,1,1,0,7,8
14113,58,2012,3,0,2,1.5,111111,4.0,0,1,1,1,6,4
5959,41,2004,3,0,5,1.4,177000,4.0,0,1,1,1,15,4
92502,27,2017,4,1,5,3.6,13897,4.0,0,1,1,0,7,4
1019,36,2015,4,1,5,2.0,37786,4.0,0,0,1,0,14,0
32035,54,2013,4,1,1,2.0,152847,4.0,0,1,1,0,12,4
14376,23,2011,4,1,1,2.2,78305,4.0,0,1,1,0,14,4
220,23,2012,4,1,5,2.4,221126,4.0,0,1,1,0,1,0
25089,32,2010,9,1,2,2.4,64000,4.0,0,1,1,0,11,10
6899,21,2003,9,0,5,1.3,155000,4.0,0,1,1,1,2,6
5488,23,2019,9,1,5,2.0,29496,4.0,0,1,1,0,1,12
18817,58,2012,3,0,2,1.8,1000,4.0,3,1,1,0,7,12
3450,23,2011,9,1,2,2.4,224349,4.0,0,1,1,0,7,0
25,21,2005,3,0,5,1.3,157000,4.0,0,1,1,1,12,4
7997,61,2003,9,1,5,2.0,137000,4.0,1,1,1,0,1,8
38888,58,2017,4,0,5,2.5,50000,4.0,0,0,1,0,7,10
1882,13,2010,4,1,5,3.5,243477,6.0,0,1,1,0,2,12
35438,32,2008,4,1,5,4.7,146000,8.0,0,0,1,0,14,8
1019,23,2015,4,1,5,2.0,0,4.0,0,1,1,0,1,0
23207,23,2015,9,1,5,2.4,67840,4.0,2,1,1,0,1,8
17092,23,2016,9,0,5,2.0,71886,4.0,0,1,1,0,12,8
7150,21,2012,3,0,5,1.3,129000,4.0,0,1,1,1,14,4
188,32,2011,4,1,2,3.5,101816,6.0,0,0,1,0,1,12
8154,39,2002,4,0,4,0.2,18800,4.0,2,0,1,0,1,2
34497,41,2017,4,0,5,2.0,24000,6.0,0,1,1,0,14,8
9408,41,2010,9,0,5,1.2,97524,3.0,0,1,1,1,10,2
24148,58,2016,3,0,5,1.8,10200,4.0,0,1,1,0,14,10
59272,36,2012,4,1,1,3.0,131000,6.0,0,0,1,0,7,10
11604,36,2000,9,1,1,2.2,497000,8.0,0,2,1,0,12,0
20385,16,2014,10,1,2,2.0,62000,4.0,0,1,1,0,4,8
14426,23,2011,9,0,5,1.8,195200,4.0,2,1,1,0,14,12
6144,8,2007,4,1,1,2.0,68075,4.0,0,1,1,0,12,4
45473,58,2008,4,0,5,4.0,185600,5.0,0,0,1,0,1,4
15994,36,2011,1,1,1,3.5,170429,6.0,0,2,0,0,12,12
11133,28,2014,9,1,2,2.4,88000,4.0,0,1,1,0,14,10
18189,58,2006,4,0,1,2.2,198000,4.0,1,0,1,0,1,4
1333,16,2018,9,1,5,2.0,107664,4.0,0,1,1,0,1,12
1960,32,2013,9,1,2,2.5,87952,4.0,0,1,1,0,12,12
26030,8,2017,3,1,2,1.5,52062,4.0,0,1,1,0,2,0
48000,5,2010,1,1,5,4.0,160000,8.0,1,2,0,0,11,10
81539,32,2013,4,1,5,4.6,76800,12.0,2,0,1,0,1,0
8781,58,2002,3,0,5,1.5,117000,4.0,0,0,1,1,11,4
627,36,2012,9,1,1,3.5,318285,6.0,0,0,1,0,1,12
5802,8,2013,3,1,2,1.4,0,4.0,0,1,1,0,7,12
8624,8,2012,9,1,1,2.0,62649,4.0,0,1,1,0,14,4
21953,23,2016,9,1,5,1.8,77600,4.0,2,1,1,0,14,12
15681,16,2015,9,1,5,2.0,90000,4.0,2,1,1,0,7,9
8154,23,2014,9,1,4,2.0,502500,4.0,0,1,1,0,8,4
53000,58,2019,9,1,5,2.5,500,4.0,2,1,1,0,1,12
21181,23,2010,4,1,1,2.0,168126,4.0,0,1,1,0,12,4
15681,32,2010,4,1,5,4.6,275240,8.0,0,0,1,0,12,0
862,8,2010,9,1,5,3.5,217656,6.0,0,1,1,0,1,12
27284,8,2014,3,0,6,1.4,65000,4.0,0,1,1,0,12,10
39458,54,2016,4,1,1,1.6,70259,4.0,0,1,1,0,14,4
18189,28,2013,9,0,5,1.6,131200,4.0,2,1,1,0,1,8
31581,23,2014,7,1,1,2.5,96893,4.0,0,1,1,0,12,4
117290,36,2014,9,1,1,3.0,222222,6.0,2,2,1,0,1,12
7840,36,1997,9,1,0,3.2,111111,6.0,0,2,1,0,1,6
20385,58,2013,3,0,2,1.8,134720,4.0,3,1,1,0,2,6
12287,23,2007,9,1,5,1.6,39079,4.0,0,1,1,0,12,4
20266,54,2010,4,1,1,2.7,217000,4.0,0,1,1,0,1,4
2822,58,2019,9,1,5,1.8,39254,4.0,0,1,1,0,14,12
16283,23,2016,9,1,4,2.0,55225,4.0,0,1,1,0,1,4
71503,32,2013,4,1,5,4.6,111000,8.0,0,0,1,0,3,12
8467,23,2014,9,1,4,2.0,490516,4.0,0,1,1,0,8,4
27654,23,2010,4,1,1,2.0,84154,4.0,0,1,1,0,1,4
2509,23,2013,3,1,5,1.8,279182,4.0,0,1,1,0,11,12
13172,15,2013,0,1,5,1.4,70000,4.0,0,1,0,0,2,6
16123,23,2010,1,1,5,2.0,123187,4.0,0,1,1,0,1,4
